url_count,email_count,num_count,word_count,char_count,url_density,num_density,avg_word_length,exclamation_count,question_count,punct_count,urgency_count,financial_count,action_count,threat_count,caps_ratio,urgency_density,unique_word_ratio,sentence_count,avg_sentence_length,placeholder_ratio,digit_char_ratio,label
0.0,0.0,0.002175095160413268,0.010754070265638389,0.008576077771337183,0.0,0.022139879573876798,0.05241295285277814,0.0024154589371980675,0.0003136762860727729,0.001551322933724037,0.0056179775280898875,0.00911854103343465,0.0,0.0,0.0,0.015748031496062992,0.6102194100203742,0.010416666666666666,0.009577015163607342,0.022139879573876798,0.015701317662848803,1
0.0,0.0,0.0,0.000599828620394173,0.00022348085397621325,0.0,0.0,0.02006102553491711,0.0024154589371980675,0.0,0.00030164612600189607,0.0,0.0,0.0,0.0,0.0,0.0,0.9405736675541265,0.0008012820512820513,0.004189944134078211,0.0,0.0,1
0.0,0.0,0.00543773790103317,0.016923736075407026,0.014351661091284945,0.0,0.035323677209577305,0.05778357751466648,0.021739130434782608,0.0006273525721455458,0.003188830474877187,0.011235955056179775,0.00303951367781155,0.008695652173913044,0.0,0.0,0.020100502512562814,0.5532573199043895,0.017628205128205128,0.009108574204517854,0.035323677209577305,0.011281163511263521,1
0.0,0.0,0.014681892332789558,0.026263924592973435,0.021007200273764043,0.0,0.0616214667685256,0.05241088478883092,0.0,0.002509410288582183,0.006032922520037922,0.0056179775280898875,0.00303951367781155,0.043478260869565216,0.0,0.0,0.006493506493506494,0.3521950935486375,0.028044871794871792,0.009000620732464307,0.0616214667685256,0.028864293655372134,0
0.0003190810465858328,0.0,0.001087547580206634,0.0016281062553556128,0.0015923010845805194,0.07317073170731708,0.06857962697274032,0.0731910883695261,0.0024154589371980675,0.0,0.0007756614668620185,0.0,0.0,0.0,0.0,0.03271028037383177,0.0,0.8767990668805065,0.002403846153846154,0.005167597765363127,0.10286944045911048,0.037363506884000634,0
0.0003190810465858328,0.09523809523809523,0.010331702011963022,0.006041131105398457,0.005628924009525872,0.020833333333333332,0.1854983660130719,0.06725676268216398,0.0,0.0003136762860727729,0.0043523226751702145,0.0,0.00303951367781155,0.0,0.0,0.060218978102189784,0.0,0.635188348040611,0.008012820512820512,0.00675469781615033,0.21478758169934645,0.1140993113446901,0
0.0,0.0,0.002175095160413268,0.004541559554413025,0.0037712394108485986,0.0,0.05159201295196979,0.056537958315639125,0.0024154589371980675,0.0,0.0006894768594329053,0.016853932584269662,0.0,0.008695652173913044,0.0,0.0,0.11009174311926606,0.6941452064024318,0.004807692307692308,0.00814046288906624,0.05159201295196979,0.04157506552613934,1
0.0,0.0,0.002175095160413268,0.006683804627249357,0.005747648213200735,0.0,0.03536810950795413,0.05943913869298181,0.0024154589371980675,0.0,0.0011203998965784712,0.0056179775280898875,0.00303951367781155,0.0,0.0,0.0,0.025157232704402517,0.6251282299169123,0.008814102564102564,0.006843575418994412,0.03536810950795413,0.023326058254519978,1
0.0003190810465858328,0.19047619047619047,0.0,0.009040274207369322,0.00908589346947042,0.014018691588785045,0.0,0.07506782672915892,0.0,0.0003136762860727729,0.003447384297164527,0.0056179775280898875,0.00303951367781155,0.008695652173913044,0.0,0.02333931777378815,0.018691588785046728,0.7073114280469603,0.011217948717948716,0.007411545623836126,0.032847718526663,0.0,0
0.0003190810465858328,0.0,0.001087547580206634,0.0035132819194515852,0.0030449266354259054,0.03529411764705882,0.033079584775086504,0.06066683666443576,0.0,0.0,0.0013789537188658107,0.0,0.0,0.0,0.0,0.05420054200542006,0.0,0.8098357361732054,0.005608974358974359,0.005377094972067039,0.04961937716262976,0.08825724082900213,0
0.0,0.0,0.01631321370309951,0.022107969151670948,0.01737563639665058,0.0,0.08126487589255356,0.05092043141198886,0.007246376811594202,0.0,0.003447384297164527,0.011235955056179775,0.0,0.017391304347826087,0.0,0.0,0.015414258188824663,0.39463001995889746,0.01282051282051282,0.016496878080841274,0.08126487589255356,0.04245665600119057,0
0.0,0.0,0.001631321370309951,0.003684661525278492,0.0033522128096431987,0.0,0.04738929279577,0.06521027714194275,0.0024154589371980675,0.0,0.0005171076445746789,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0449438202247191,0.7843291530335159,0.00641025641025641,0.0049658597144630655,0.04738929279577,0.028698406910226314,1
